type_crypto,date,close_orig,close_pred
ada,2018-01-13 00:00:00,0.893424712,0.15996290084335554
ada,2018-01-14 00:00:00,0.799436276,0.15898458555977302
ada,2018-01-15 00:00:00,0.778803969,0.1599358247753922
ada,2018-01-16 00:00:00,0.621661229,0.15795613669847175
ada,2018-01-17 00:00:00,0.631572426,0.15940480469108287
ada,2018-01-18 00:00:00,0.650835272,0.1601878870173915
ada,2018-01-19 00:00:00,0.648897473,0.16046175028494286
ada,2018-01-20 00:00:00,0.715659767,0.16110951814401103
ada,2018-01-21 00:00:00,0.613642215,0.16173108651020995
ada,2018-01-22 00:00:00,0.573069084,0.16062737493944745
ada,2018-01-23 00:00:00,0.558616043,0.16052346524488914
ada,2018-01-24 00:00:00,0.563633619,0.1619325326281142
ada,2018-01-25 00:00:00,0.641600003,0.154698537931938
ada,2018-01-26 00:00:00,0.619875403,0.15958046833032663
ada,2018-01-27 00:00:00,0.62293843,0.08298652899912712
ada,2018-01-28 00:00:00,0.642900882,0.12859647040738043
ada,2018-01-29 00:00:00,0.602152651,0.17520844514744477
ada,2018-01-30 00:00:00,0.50713864,0.16752929999195865
ada,2018-01-31 00:00:00,0.503927018,0.17955483943072703
ada,2018-02-01 00:00:00,0.415171013,0.17388951257023788
ada,2018-02-02 00:00:00,0.396772387,0.16862484297065727
ada,2018-02-03 00:00:00,0.458365106,0.17762223197115024
ada,2018-02-04 00:00:00,0.391107509,0.15257914966113095
ada,2018-02-05 00:00:00,0.312515905,0.15773349180990565
ada,2018-02-06 00:00:00,0.366607326,0.15890069301652537
ada,2018-02-07 00:00:00,0.332015766,0.1363755445840803
ada,2018-02-08 00:00:00,0.352682811,0.16301268086630794
ada,2018-02-09 00:00:00,0.380414412,0.1748017720215696
ada,2018-02-10 00:00:00,0.386684018,0.16169432588860405
ada,2018-02-11 00:00:00,0.353583527,0.18346559281768754
ada,2018-02-12 00:00:00,0.369385022,0.12442876588131069
ada,2018-02-13 00:00:00,0.356932891,0.21497956710928817
ada,2018-02-14 00:00:00,0.391119065,0.014834288560332254
ada,2018-02-15 00:00:00,0.390615361,0.14132408822339698
ada,2018-02-16 00:00:00,0.393604895,0.3281719819905981
ada,2018-02-17 00:00:00,0.411324566,0.21603453662252198
ada,2018-02-18 00:00:00,0.371196788,0.18187520763039083
ada,2018-02-19 00:00:00,0.376884788,0.2054322949072433
ada,2018-02-20 00:00:00,0.35599668,0.15822418730798832
ada,2018-02-21 00:00:00,0.337894181,0.23901751711020486
ada,2018-02-22 00:00:00,0.316900534,0.22700986218393487
ada,2018-02-23 00:00:00,0.326202975,0.21520044141421418
ada,2018-02-24 00:00:00,0.306264148,0.2343112089178025
ada,2018-02-25 00:00:00,0.328496122,0.19179356491420524
ada,2018-02-26 00:00:00,0.326277331,0.19830619854010584
ada,2018-02-27 00:00:00,0.330851053,0.12591548728020746
ada,2018-02-28 00:00:00,0.30617909,0.11908241759053156
ada,2018-03-01 00:00:00,0.300229356,0.33972382082268887
ada,2018-03-02 00:00:00,0.290401609,0.2893697909144523
ada,2018-03-03 00:00:00,0.291805162,0.2540647470799539
ada,2018-03-04 00:00:00,0.298469885,0.3350929200930403
ada,2018-03-05 00:00:00,0.293223211,0.2667482309381985
ada,2018-03-06 00:00:00,0.277532546,0.13880491339047957
ada,2018-03-07 00:00:00,0.242197976,0.36025864629641097
ada,2018-03-08 00:00:00,0.216655262,0.3717309397088106
ada,2018-03-09 00:00:00,0.216822416,-0.01896948156465067
ada,2018-03-10 00:00:00,0.203974784,-0.10844556903669794
ada,2018-03-11 00:00:00,0.219286455,0.19702905670872645
ada,2018-03-12 00:00:00,0.218401908,0.2618947593870337
ada,2018-03-13 00:00:00,0.219028994,0.16759418980787005
ada,2018-03-14 00:00:00,0.194495971,0.27843862311925655
ada,2018-03-15 00:00:00,0.182036641,0.14342789189890753
ada,2018-03-16 00:00:00,0.176255431,0.20192907989662284
ada,2018-03-17 00:00:00,0.153151578,0.10908841055447799
ada,2018-03-18 00:00:00,0.155417116,0.1325647471431854
ada,2018-03-19 00:00:00,0.186935239,0.24652201883977515
ada,2018-03-20 00:00:00,0.199989296,0.24007163458067143
ada,2018-03-21 00:00:00,0.208094911,0.2797930151691527
ada,2018-03-22 00:00:00,0.203272,0.11887140270353597
ada,2018-03-23 00:00:00,0.18333677,0.20341563376833766
ada,2018-03-24 00:00:00,0.187977223,0.2293519920213944
ada,2018-03-25 00:00:00,0.181911028,0.2677254803190012
ada,2018-03-26 00:00:00,0.165437567,0.2575245522289768
ada,2018-03-27 00:00:00,0.152921015,0.2251830878491396
ada,2018-03-28 00:00:00,0.157864381,0.26363084788846386
ada,2018-03-29 00:00:00,0.144032503,0.25128631889177727
ada,2018-03-30 00:00:00,0.143355229,0.22527951300514876
ada,2018-03-31 00:00:00,0.152608472,0.1856287765282027
ada,2018-04-01 00:00:00,0.148013198,0.16750332253406003
ada,2018-04-02 00:00:00,0.152766786,0.1478106491531343
ada,2018-04-03 00:00:00,0.170123448,0.22098633843080212
ada,2018-04-04 00:00:00,0.153376523,0.15692585996775626
ada,2018-04-05 00:00:00,0.147547556,0.09054291681498
ada,2018-04-06 00:00:00,0.143346436,0.13416363182285135
ada,2018-04-07 00:00:00,0.147261916,0.21083866414075875
ada,2018-04-08 00:00:00,0.155284629,0.19196652935995367
ada,2018-04-09 00:00:00,0.150814293,0.2557318398726595
ada,2018-04-10 00:00:00,0.155685224,0.2090274293347924
ada,2018-04-11 00:00:00,0.165862944,0.18920311382623906
ada,2018-04-12 00:00:00,0.215812337,0.22139577728845378
ada,2018-04-13 00:00:00,0.201762985,0.27154490418075433
ada,2018-04-14 00:00:00,0.203112207,0.24484292541955105
ada,2018-04-15 00:00:00,0.225029959,0.25996560345155256
ada,2018-04-16 00:00:00,0.256439824,0.23125290091227507
ada,2018-04-17 00:00:00,0.243272937,0.26894590373438904
ada,2018-04-18 00:00:00,0.261725502,0.22723853758716778
ada,2018-04-19 00:00:00,0.270653014,0.192669195023556
ada,2018-04-20 00:00:00,0.300734078,0.2699522658674231
ada,2018-04-21 00:00:00,0.287468226,0.2199503733274923
ada,2018-04-22 00:00:00,0.281985859,0.16442131169825996
ada,2018-04-23 00:00:00,0.286961246,0.2503684134868786
ada,2018-04-24 00:00:00,0.311295837,0.23258837076072986
ada,2018-04-25 00:00:00,0.268027228,0.23190352675018228
ada,2018-04-26 00:00:00,0.293485769,0.22591968220601494
ada,2018-04-27 00:00:00,0.286803732,0.2499579615071716
ada,2018-04-28 00:00:00,0.357579178,0.2176312816601758
ada,2018-04-29 00:00:00,0.365234044,0.20156396310498653
ada,2018-04-30 00:00:00,0.339716483,0.19582396823717857
ada,2018-05-01 00:00:00,0.356866837,0.21161453986686835
ada,2018-05-02 00:00:00,0.373670872,0.2044023287078121
ada,2018-05-03 00:00:00,0.368228669,0.21886354049326168
ada,2018-05-04 00:00:00,0.359578412,0.18654501795465078
ada,2018-05-05 00:00:00,0.366379828,0.19477894382966837
ada,2018-05-06 00:00:00,0.347715499,0.19579743565051239
ada,2018-05-07 00:00:00,0.331588228,0.18047454466558105
ada,2018-05-08 00:00:00,0.325487865,0.1934859037895476
ada,2018-05-09 00:00:00,0.319541995,0.2072488421194914
ada,2018-05-10 00:00:00,0.293991606,0.19952774843137194
ada,2018-05-11 00:00:00,0.258232042,0.205563576629968
ada,2018-05-12 00:00:00,0.265439681,0.20762240938158177
ada,2018-05-13 00:00:00,0.278370273,0.1776795081344546
ada,2018-05-14 00:00:00,0.275510289,0.17916597166787118
ada,2018-05-15 00:00:00,0.261163254,0.21394025001426592
ada,2018-05-16 00:00:00,0.255991388,0.17484063456094784
ada,2018-05-17 00:00:00,0.245135738,0.16779056104627432
ada,2018-05-18 00:00:00,0.245931711,0.1948837558534416
ada,2018-05-19 00:00:00,0.243138787,0.18734300492935257
ada,2018-05-20 00:00:00,0.256050883,0.2059336353055568
ada,2018-05-21 00:00:00,0.24931837,0.19360310335579117
ada,2018-05-22 00:00:00,0.225683593,0.16303706582390698
ada,2018-05-23 00:00:00,0.204334796,0.1799267067043564
ada,2018-05-24 00:00:00,0.20877343,0.19198385194269174
ada,2018-05-25 00:00:00,0.201297246,0.18371873905072533
ada,2018-05-26 00:00:00,0.197371223,0.19278336091451515
ada,2018-05-27 00:00:00,0.192802224,0.1914115388287605
ada,2018-05-28 00:00:00,0.17634794,0.26388082308636207
ada,2018-05-29 00:00:00,0.204999817,0.1841380520885073
ada,2018-05-30 00:00:00,0.212663223,0.1883293939851235
ada,2018-05-31 00:00:00,0.225993182,0.18382620971443908
ada,2018-06-01 00:00:00,0.222842473,0.19852958499091783
ada,2018-06-02 00:00:00,0.227550975,0.19765521141056086
ada,2018-06-03 00:00:00,0.22758201,0.15964859967137757
ada,2018-06-04 00:00:00,0.215111585,0.18518327593721035
ada,2018-06-05 00:00:00,0.221585894,0.18111619813150698
ada,2018-06-06 00:00:00,0.2145816,0.18874137077440528
ada,2018-06-07 00:00:00,0.211089385,0.18832688103115514
ada,2018-06-08 00:00:00,0.206559125,0.1737109279169935
ada,2018-06-09 00:00:00,0.204851369,0.189322206666656
ada,2018-06-10 00:00:00,0.1780483,0.18191022396418627
ada,2018-06-11 00:00:00,0.180109338,0.1779119502922013
ada,2018-06-12 00:00:00,0.165864142,0.18233447913951067
ada,2018-06-13 00:00:00,0.160494136,0.18859648538331525
ada,2018-06-14 00:00:00,0.172609665,0.1939544408762119
ada,2018-06-15 00:00:00,0.1646256,0.1905761202197495
ada,2018-06-16 00:00:00,0.163408573,0.17630205705752583
ada,2018-06-17 00:00:00,0.16162936,0.20297798618839719
ada,2018-06-18 00:00:00,0.164316583,0.22794714935736454
ada,2018-06-19 00:00:00,0.166925098,0.20847246200913977
ada,2018-06-20 00:00:00,0.16207881,0.19866359870838496
ada,2018-06-21 00:00:00,0.158548066,0.20489943586642995
ada,2018-06-22 00:00:00,0.140233547,0.22547433182822568
ada,2018-06-23 00:00:00,0.138331875,0.21892253129361589
ada,2018-06-24 00:00:00,0.132038563,0.16098478112586928
ada,2018-06-25 00:00:00,0.135461786,0.21126496196619765
ada,2018-06-26 00:00:00,0.126506531,0.19935588401381615
ada,2018-06-27 00:00:00,0.127307398,0.2095128253157414
ada,2018-06-28 00:00:00,0.120250079,0.23547903551595156
ada,2018-06-29 00:00:00,0.123478805,0.20743977152101095
ada,2018-06-30 00:00:00,0.137646362,0.22343833748338832
ada,2018-07-01 00:00:00,0.150459588,0.23125156420250975
ada,2018-07-02 00:00:00,0.153943849,0.20747065965605965
ada,2018-07-03 00:00:00,0.150865566,0.239131498853922
ada,2018-07-04 00:00:00,0.152078913,0.22885168123837735
ada,2018-07-05 00:00:00,0.147308989,0.19956732073065092
ada,2018-07-06 00:00:00,0.145358637,0.19866370596612587
ada,2018-07-07 00:00:00,0.147398849,0.20640574910478643
ada,2018-07-08 00:00:00,0.14712175,0.22846616215352195
ada,2018-07-09 00:00:00,0.140411489,0.2154334393203357
ada,2018-07-10 00:00:00,0.129249049,0.17419785410598004
ada,2018-07-11 00:00:00,0.131146644,0.20661686695212683
ada,2018-07-12 00:00:00,0.126326303,0.22170230719312795
ada,2018-07-13 00:00:00,0.137096041,0.22241058504580152
ada,2018-07-14 00:00:00,0.136890853,0.19969428264856864
ada,2018-07-15 00:00:00,0.142403922,0.19373114435143574
ada,2018-07-16 00:00:00,0.15903766,0.19785196364408514
ada,2018-07-17 00:00:00,0.171493245,0.20171347068693463
ada,2018-07-18 00:00:00,0.180650711,0.20478546501007716
ada,2018-07-19 00:00:00,0.181066529,0.19606192830795327
ada,2018-07-20 00:00:00,0.162025253,0.1966105388583334
ada,2018-07-21 00:00:00,0.164012341,0.18964587154309914
ada,2018-07-22 00:00:00,0.169475568,0.17575902583812036
ada,2018-07-23 00:00:00,0.165207135,0.19723781123153505
ada,2018-07-24 00:00:00,0.172116094,0.18711191562952473
ada,2018-07-25 00:00:00,0.172613792,0.11145752281013793
ada,2018-07-26 00:00:00,0.16493621,0.19252749101401234
ada,2018-07-27 00:00:00,0.16603471,0.17238464044850982
ada,2018-07-28 00:00:00,0.163551637,0.19270175328803651
ada,2018-07-29 00:00:00,0.163223571,0.19537100220157194
ada,2018-07-30 00:00:00,0.153829865,0.1756373900340213
ada,2018-07-31 00:00:00,0.143352276,0.1719164538240972
ada,2018-08-01 00:00:00,0.140829939,0.1811142731571263
ada,2018-08-02 00:00:00,0.132057923,0.19337984670316205
ada,2018-08-03 00:00:00,0.130556998,0.16153643781746724
ada,2018-08-04 00:00:00,0.127246059,0.1999385371959494
ada,2018-08-05 00:00:00,0.131621853,0.19971523632722715
ada,2018-08-06 00:00:00,0.130735499,0.1956934983743211
ada,2018-08-07 00:00:00,0.125249013,0.19482686201329052
ada,2018-08-08 00:00:00,0.114047213,0.19623595111754605
ada,2018-08-09 00:00:00,0.123628551,0.1686829800440912
ada,2018-08-10 00:00:00,0.115579982,0.19090812670571716
ada,2018-08-11 00:00:00,0.111619147,0.1805417811067579
ada,2018-08-12 00:00:00,0.112764418,0.18207373386293868
ada,2018-08-13 00:00:00,0.102245563,0.19985234058057938
ada,2018-08-14 00:00:00,0.094192239,0.184900157120237
ada,2018-08-15 00:00:00,0.09459938,0.19021170289830602
ada,2018-08-16 00:00:00,0.09544267,0.18914404917090655
ada,2018-08-17 00:00:00,0.109964634,0.18275726978454887
ada,2018-08-18 00:00:00,0.099429371,0.18734194864900477
ada,2018-08-19 00:00:00,0.102361924,0.18339756672434748
ada,2018-08-20 00:00:00,0.093186899,0.18477128762665057
ada,2018-08-21 00:00:00,0.095022706,0.16371509297173759
ada,2018-08-22 00:00:00,0.089465825,0.1816437201895294
ada,2018-08-23 00:00:00,0.092304382,0.173289766336091
ada,2018-08-24 00:00:00,0.093987953,0.18426021665235975
ada,2018-08-25 00:00:00,0.094238231,0.17739979650848303
ada,2018-08-26 00:00:00,0.093121506,0.18370945618260082
ada,2018-08-27 00:00:00,0.100940872,0.17760339781524803
ada,2018-08-28 00:00:00,0.105362544,0.17352919800411792
ada,2018-08-29 00:00:00,0.105364598,0.1920021417943228
ada,2018-08-30 00:00:00,0.100627131,0.15570635930326987
ada,2018-08-31 00:00:00,0.102105287,0.18488555540775037
ada,2018-09-01 00:00:00,0.107166867,0.17537203804260465
ada,2018-09-02 00:00:00,0.10476877,0.18511901661126556
ada,2018-09-03 00:00:00,0.103701804,0.18483630274761764
ada,2018-09-04 00:00:00,0.105382363,0.1868755727158098
ada,2018-09-05 00:00:00,0.087243861,0.1823379647896753
ada,2018-09-06 00:00:00,0.088403172,0.1862077841399133
ada,2018-09-07 00:00:00,0.083427072,0.18020047130715228
ada,2018-09-08 00:00:00,0.077922586,0.1703220090735611
ada,2018-09-09 00:00:00,0.076572368,0.18330382306759624
ada,2018-09-10 00:00:00,0.073547936,0.17663331555956657
ada,2018-09-11 00:00:00,0.07019693,0.16401933056589302
ada,2018-09-12 00:00:00,0.066772276,0.1854880798501471
ada,2018-09-13 00:00:00,0.069807127,0.1823064035899633
ada,2018-09-14 00:00:00,0.068306596,0.1839851694469738
ada,2018-09-15 00:00:00,0.069353006,0.16923132082385622
ada,2018-09-16 00:00:00,0.069964235,0.1853135676983046
ada,2018-09-17 00:00:00,0.063781662,0.19394658772888757
ada,2018-09-18 00:00:00,0.069421756,0.18113045125123411
ada,2018-09-19 00:00:00,0.072234826,0.19764716865333953
ada,2018-09-20 00:00:00,0.081331382,0.18674181610489177
ada,2018-09-21 00:00:00,0.087830603,0.18642687624510323
ada,2018-09-22 00:00:00,0.083235785,0.19455142562432387
ada,2018-09-23 00:00:00,0.089821981,0.19190004828351376
ada,2018-09-24 00:00:00,0.082643525,0.1918570467345937
ada,2018-09-25 00:00:00,0.080916972,0.1907337713504796
ada,2018-09-26 00:00:00,0.079303089,0.19200787075620368
ada,2018-09-27 00:00:00,0.08597333,0.18915865960624917
ada,2018-09-28 00:00:00,0.084011987,0.18296241052459827
ada,2018-09-29 00:00:00,0.084630154,0.17260745568735592
ada,2018-09-30 00:00:00,0.085104074,0.18361336728564676
ada,2018-10-01 00:00:00,0.084655366,0.17435467329609183
ada,2018-10-02 00:00:00,0.082446651,0.18010509241137268
ada,2018-10-03 00:00:00,0.081010308,0.17761451865205063
ada,2018-10-04 00:00:00,0.081492761,0.18356118148563877
ada,2018-10-05 00:00:00,0.083286703,0.17871888050468143
ada,2018-10-06 00:00:00,0.081556068,0.1797537619917467
ada,2018-10-07 00:00:00,0.084561009,0.16711006425905095
ada,2018-10-08 00:00:00,0.086862658,0.17946951399233735
ada,2018-10-09 00:00:00,0.086581465,0.17771331038854105
ada,2018-10-10 00:00:00,0.085104073,0.17935204376116126
ada,2018-10-11 00:00:00,0.071284484,0.1818342144390207
ada,2018-10-12 00:00:00,0.073636548,0.17283184776117988
ada,2018-10-13 00:00:00,0.073770328,0.16222889076781505
ada,2018-10-14 00:00:00,0.071796588,0.17311366438615716
ada,2018-10-15 00:00:00,0.074570143,0.17553422112706346
ada,2018-10-16 00:00:00,0.075396647,0.17237812062051666
ada,2018-10-17 00:00:00,0.077291641,0.164018123854959
ada,2018-10-18 00:00:00,0.075279159,0.17579974067252552
ada,2018-10-19 00:00:00,0.07595791,0.16934110023929572
ada,2018-10-20 00:00:00,0.076198788,0.17668992623191698
ada,2018-10-21 00:00:00,0.075757096,0.16593952208048515
ada,2018-10-22 00:00:00,0.075738582,0.17416738908303975
ada,2018-10-23 00:00:00,0.074110226,0.17498302726011702
ada,2018-10-24 00:00:00,0.073894126,0.1765325690651741
ada,2018-10-25 00:00:00,0.073474868,0.17394609991111692
ada,2018-10-26 00:00:00,0.07323377,0.17331391490065906
ada,2018-10-27 00:00:00,0.072458259,0.17697373427390206
ada,2018-10-28 00:00:00,0.072512186,0.17511358616788664
ada,2018-10-29 00:00:00,0.068993217,0.16908587645717726
ada,2018-10-30 00:00:00,0.069357158,0.1771586992228092
ada,2018-10-31 00:00:00,0.069611684,0.17799397114531978
ada,2018-11-01 00:00:00,0.070779438,0.17851290660872565
ada,2018-11-02 00:00:00,0.072883519,0.17817353562584692
ada,2018-11-03 00:00:00,0.071682878,0.17847628592206943
ada,2018-11-04 00:00:00,0.077016863,0.1596090614365574
ada,2018-11-05 00:00:00,0.076051663,0.17499676915298684
ada,2018-11-06 00:00:00,0.080402475,0.1675138791199252
ada,2018-11-07 00:00:00,0.07843218,0.17012989582048482
ada,2018-11-08 00:00:00,0.076742378,0.1688279563764317
ada,2018-11-09 00:00:00,0.074315647,0.16788067695036346
ada,2018-11-10 00:00:00,0.075047967,0.16712611099989919
ada,2018-11-11 00:00:00,0.076477077,0.16295899350237947
ada,2018-11-12 00:00:00,0.075801026,0.1716283747798093
ada,2018-11-13 00:00:00,0.073726599,0.17103066471579642
ada,2018-11-14 00:00:00,0.065075129,0.17109383319005222
ada,2018-11-15 00:00:00,0.063873006,0.17151135485808966
ada,2018-11-16 00:00:00,0.06169237,0.165861707528386
ada,2018-11-17 00:00:00,0.061406694,0.16891823010182114
ada,2018-11-18 00:00:00,0.062027917,0.17134769991419918
ada,2018-11-19 00:00:00,0.053150611,0.16313630473928192
ada,2018-11-20 00:00:00,0.044988668,0.17692381421000242
ada,2018-11-21 00:00:00,0.047954032,0.1690794599375578
ada,2018-11-22 00:00:00,0.044631133,0.17646365451325535
ada,2018-11-23 00:00:00,0.043700453,0.16741961733059119
ada,2018-11-24 00:00:00,0.038682769,0.1701238482968964
ada,2018-11-25 00:00:00,0.037768457,0.1715430866212033
ada,2018-11-26 00:00:00,0.035966348,0.16981186791876715
ada,2018-11-27 00:00:00,0.036583857,0.1735302822231996
ada,2018-11-28 00:00:00,0.042029504,0.17407076705415353
ada,2018-11-29 00:00:00,0.041888804,0.17380488782374795
ada,2018-11-30 00:00:00,0.038977441,0.17481189182948353
ada,2018-12-01 00:00:00,0.041477056,0.17291175823213548
ada,2018-12-02 00:00:00,0.041638738,0.17250668638983108
ada,2018-12-03 00:00:00,0.038763654,0.1740627601711809
ada,2018-12-04 00:00:00,0.037653816,0.17265220304612805
ada,2018-12-05 00:00:00,0.034539868,0.17142332028335774
ada,2018-12-06 00:00:00,0.03076226,0.17108869262619003
ada,2018-12-07 00:00:00,0.029741021,0.1724456033136252
ada,2018-12-08 00:00:00,0.030620068,0.17517176462678027
ada,2018-12-09 00:00:00,0.031418084,0.1723302924721246
ada,2018-12-10 00:00:00,0.029918701,0.15503815060653148
ada,2018-12-11 00:00:00,0.02926343,0.1727770247283066
ada,2018-12-12 00:00:00,0.030414925,0.17128417295002757
ada,2018-12-13 00:00:00,0.029133972,0.1711267562876213
ada,2018-12-14 00:00:00,0.028330841,0.15882903049811145
ada,2018-12-15 00:00:00,0.02835663,0.17244905060094368
ada,2018-12-16 00:00:00,0.029132665,0.17124811677511664
ada,2018-12-17 00:00:00,0.032363494,0.17110412699105096
ada,2018-12-18 00:00:00,0.034346418,0.17161701554725983
ada,2018-12-19 00:00:00,0.034332102,0.17246416304232876
ada,2018-12-20 00:00:00,0.039152501,0.17191643443364674
ada,2018-12-21 00:00:00,0.040731413,0.1723070927055778
ada,2018-12-22 00:00:00,0.04188409,0.17045532339226724
ada,2018-12-23 00:00:00,0.044039021,0.17118625944281501
ada,2018-12-24 00:00:00,0.045549527,0.17156775556528422
ada,2018-12-25 00:00:00,0.041244958,0.17165720052527372
ada,2018-12-26 00:00:00,0.041014778,0.1710244355537461
ada,2018-12-27 00:00:00,0.036947425,0.17019474362725057
ada,2018-12-28 00:00:00,0.041566142,0.16739568995913456
ada,2018-12-29 00:00:00,0.041636824,0.17119046791430606
ada,2018-12-30 00:00:00,0.043328638,0.17117614050255253
ada,2018-12-31 00:00:00,0.041106752,0.16967989862095473
ada,2019-01-01 00:00:00,0.042509952,0.17019159446161303
ada,2019-01-02 00:00:00,0.045428471,0.17003232412230523
ada,2019-01-03 00:00:00,0.042748982,0.1705658897369729
ada,2019-01-04 00:00:00,0.043928471,0.1706743047806028
ada,2019-01-05 00:00:00,0.045108097,0.17341715217358922
ada,2019-01-06 00:00:00,0.049359804,0.17233848617889333
ada,2019-01-07 00:00:00,0.047997356,0.1695933523947982
ada,2019-01-08 00:00:00,0.048536309,0.1697603280208271
ada,2019-01-09 00:00:00,0.052172841,0.1716008656161124
ada,2019-01-10 00:00:00,0.0445444,0.17079537152772994
ada,2019-01-11 00:00:00,0.044086811,0.17164854693823134
ada,2019-01-12 00:00:00,0.043808672,0.17121161285366765
ada,2019-01-13 00:00:00,0.040350745,0.16512885627757834
ada,2019-01-14 00:00:00,0.044129133,0.16832023459353024
ada,2019-01-15 00:00:00,0.042893548,0.16729741130196368
ada,2019-01-16 00:00:00,0.044733775,0.16954558075863957
ada,2019-01-17 00:00:00,0.045333277,0.1686194231028921
ada,2019-01-18 00:00:00,0.044242194,0.15460285380026595
ada,2019-01-19 00:00:00,0.045667098,0.15884701658272257
ada,2019-01-20 00:00:00,0.043344381,0.16603144787485155
ada,2019-01-21 00:00:00,0.042621131,0.1627986592391583
ada,2019-01-22 00:00:00,0.043644901,0.16404990760869834
ada,2019-01-23 00:00:00,0.04302023,0.16141916973812298
ada,2019-01-24 00:00:00,0.043093734,0.16187210312959524
ada,2019-01-25 00:00:00,0.04265201,0.1613271335682595
ada,2019-01-26 00:00:00,0.042685405,0.16218426594902077
ada,2019-01-27 00:00:00,0.041135027,0.16011292530450533
ada,2019-01-28 00:00:00,0.038739973,0.16320450370365286
ada,2019-01-29 00:00:00,0.038254108,0.16112964894511905
ada,2019-01-30 00:00:00,0.039567608,0.16356070389242522
ada,2019-01-31 00:00:00,0.038256227,0.16306443534902704
ada,2019-02-01 00:00:00,0.038606616,0.16120668720927325
ada,2019-02-02 00:00:00,0.039171449,0.1626674130231629
ada,2019-02-03 00:00:00,0.038018533,0.16143250558936498
ada,2019-02-04 00:00:00,0.037837373,0.16034251292569807
ada,2019-02-05 00:00:00,0.037989916,0.1616711224393997
ada,2019-02-06 00:00:00,0.036661516,0.16080328835873958
ada,2019-02-07 00:00:00,0.036270487,0.1610558932199099
ada,2019-02-08 00:00:00,0.040420641,0.16026784352311893
ada,2019-02-09 00:00:00,0.040877013,0.1613595445404446
ada,2019-02-10 00:00:00,0.042606877,0.16196825860517078
ada,2019-02-11 00:00:00,0.04140561,0.16143628208806363
ada,2019-02-12 00:00:00,0.04136733,0.16114749056121144
ada,2019-02-13 00:00:00,0.040842742,0.16191384053192515
ada,2019-02-14 00:00:00,0.040158364,0.1619325139407413
ada,2019-02-15 00:00:00,0.040421281,0.1594861927077294
ada,2019-02-16 00:00:00,0.040851746,0.16211414203702879
ada,2019-02-17 00:00:00,0.041087467,0.16033910115790256
ada,2019-02-18 00:00:00,0.044991351,0.1636758637713604
ada,2019-02-19 00:00:00,0.045573727,0.16052584761113226
ada,2019-02-20 00:00:00,0.046627681,0.16541199142376745
ada,2019-02-21 00:00:00,0.044390442,0.1653888655384031
ada,2019-02-22 00:00:00,0.0458582,0.1648237861713598
ada,2019-02-23 00:00:00,0.04809795,0.15757118985095775
