type_crypto,date,close_orig,close_pred
ada,3/12/18,0.218401908,0.270137742
ada,3/13/18,0.219028994,0.278530906
ada,3/14/18,0.194495971,0.316687363
ada,3/15/18,0.182036641,0.296125984
ada,3/16/18,0.176255431,0.322512642
ada,3/17/18,0.153151578,0.301990126
ada,3/18/18,0.155417116,0.326876618
ada,3/19/18,0.186935239,0.308177821
ada,3/20/18,0.199989296,0.267837418
ada,3/21/18,0.208094911,0.31841908
ada,3/22/18,0.203272,0.275081427
ada,3/23/18,0.18333677,0.23133836
ada,3/24/18,0.187977223,0.278758544
ada,3/25/18,0.181911028,0.274332892
ada,3/26/18,0.165437567,0.264508816
ada,3/27/18,0.152921015,0.272790421
ada,3/28/18,0.157864381,0.286486869
ada,3/29/18,0.144032503,0.266019717
ada,3/30/18,0.143355229,0.245544325
ada,3/31/18,0.152608472,0.241022389
ada,4/1/18,0.148013198,0.246520886
ada,4/2/18,0.152766786,0.24084409
ada,4/3/18,0.170123448,0.256018273
ada,4/4/18,0.153376523,0.230167043
ada,4/5/18,0.147547556,0.228603694
ada,4/6/18,0.143346436,0.215564063
ada,4/7/18,0.147261916,0.193200453
ada,4/8/18,0.155284629,0.208102936
ada,4/9/18,0.150814293,0.204901695
ada,4/10/18,0.155685224,0.211159896
ada,4/11/18,0.165862944,0.212382598
ada,4/12/18,0.215812337,0.212652572
ada,4/13/18,0.201762985,0.181943411
ada,4/14/18,0.203112207,0.180762339
ada,4/15/18,0.225029959,0.201375964
ada,4/16/18,0.256439824,0.163572003
ada,4/17/18,0.243272937,0.165873293
ada,4/18/18,0.261725502,0.193864497
ada,4/19/18,0.270653014,0.194579957
ada,4/20/18,0.300734078,0.207073396
ada,4/21/18,0.287468226,0.198609697
ada,4/22/18,0.281985859,0.169422608
ada,4/23/18,0.286961246,0.182141593
ada,4/24/18,0.311295837,0.187209013
ada,4/25/18,0.268027228,0.177813417
ada,4/26/18,0.293485769,0.177993931
ada,4/27/18,0.286803732,0.176781652
ada,4/28/18,0.357579178,0.212873079
ada,4/29/18,0.365234044,0.167119028
ada,4/30/18,0.339716483,0.173732411
ada,5/1/18,0.356866837,0.168434753
ada,5/2/18,0.373670872,0.179770194
ada,5/3/18,0.368228669,0.187158078
ada,5/4/18,0.359578412,0.15405499
ada,5/5/18,0.366379828,0.16890696
ada,5/6/18,0.347715499,0.164318904
ada,5/7/18,0.331588228,0.170673796
ada,5/8/18,0.325487865,0.174322699
ada,5/9/18,0.319541995,0.162413375
ada,5/10/18,0.293991606,0.175355731
ada,5/11/18,0.258232042,0.175567471
ada,5/12/18,0.265439681,0.197428384
ada,5/13/18,0.278370273,0.188467119
ada,5/14/18,0.275510289,0.194918059
ada,5/15/18,0.261163254,0.209270967
ada,5/16/18,0.255991388,0.223156207
ada,5/17/18,0.245135738,0.199859936
ada,5/18/18,0.245931711,0.229897463
ada,5/19/18,0.243138787,0.24792923
ada,5/20/18,0.256050883,0.251481918
ada,5/21/18,0.24931837,0.238190704
ada,5/22/18,0.225683593,0.237564352
ada,5/23/18,0.204334796,0.253592472
ada,5/24/18,0.20877343,0.2605447
ada,5/25/18,0.201297246,0.203528701
ada,5/26/18,0.197371223,0.251045549
ada,5/27/18,0.192802224,0.235383616
ada,5/28/18,0.17634794,0.279011172
ada,5/29/18,0.204999817,0.290319713
ada,5/30/18,0.212663223,0.263528025
ada,5/31/18,0.225993182,0.285762329
ada,6/1/18,0.222842473,0.296189245
ada,6/2/18,0.227550975,0.274667398
ada,6/3/18,0.22758201,0.293477028
ada,6/4/18,0.215111585,0.288949797
ada,6/5/18,0.221585894,0.264195359
ada,6/6/18,0.2145816,0.257224399
ada,6/7/18,0.211089385,0.256912114
ada,6/8/18,0.206559125,0.27127628
ada,6/9/18,0.204851369,0.247849809
ada,6/10/18,0.1780483,0.208269881
ada,6/11/18,0.180109338,0.234556441
ada,6/12/18,0.165864142,0.248698272
ada,6/13/18,0.160494136,0.248288479
ada,6/14/18,0.172609665,0.224880652
ada,6/15/18,0.1646256,0.221842348
ada,6/16/18,0.163408573,0.216841678
ada,6/17/18,0.16162936,0.222462383
ada,6/18/18,0.164316583,0.221936031
ada,6/19/18,0.166925098,0.222996103
ada,6/20/18,0.16207881,0.218211308
ada,6/21/18,0.158548066,0.203581055
ada,6/22/18,0.140233547,0.185989198
ada,6/23/18,0.138331875,0.203202853
ada,6/24/18,0.132038563,0.192317077
ada,6/25/18,0.135461786,0.140280043
ada,6/26/18,0.126506531,0.192356427
ada,6/27/18,0.127307398,0.17197645
ada,6/28/18,0.120250079,0.199297278
ada,6/29/18,0.123478805,0.201924481
ada,6/30/18,0.137646362,0.195891498
ada,7/1/18,0.150459588,0.191079008
ada,7/2/18,0.153943849,0.199638317
ada,7/3/18,0.150865566,0.206357163
ada,7/4/18,0.152078913,0.181156448
ada,7/5/18,0.147308989,0.211237517
ada,7/6/18,0.145358637,0.20618425
ada,7/7/18,0.147398849,0.201798043
ada,7/8/18,0.14712175,0.200036912
ada,7/9/18,0.140411489,0.199734079
ada,7/10/18,0.129249049,0.170550077
ada,7/11/18,0.131146644,0.187052643
ada,7/12/18,0.126326303,0.172545483
ada,7/13/18,0.137096041,0.1726817
ada,7/14/18,0.136890853,0.188792577
ada,7/15/18,0.142403922,0.174936798
ada,7/16/18,0.15903766,0.178868405
ada,7/17/18,0.171493245,0.177032116
ada,7/18/18,0.180650711,0.175221415
ada,7/19/18,0.181066529,0.17845251
ada,7/20/18,0.162025253,0.173892257
ada,7/21/18,0.164012341,0.172627215
ada,7/22/18,0.169475568,0.151215202
ada,7/23/18,0.165207135,0.162196214
ada,7/24/18,0.172116094,0.155621531
ada,7/25/18,0.172613792,0.163293983
ada,7/26/18,0.16493621,0.154012429
ada,7/27/18,0.16603471,0.159278424
ada,7/28/18,0.163551637,0.15160731
ada,7/29/18,0.163223571,0.151958641
ada,7/30/18,0.153829865,0.168771258
ada,7/31/18,0.143352276,0.150379523
ada,8/1/18,0.140829939,0.169008024
ada,8/2/18,0.132057923,0.161696148
ada,8/3/18,0.130556998,0.169940434
ada,8/4/18,0.127246059,0.167672669
ada,8/5/18,0.131621853,0.169132378
ada,8/6/18,0.130735499,0.16812799
ada,8/7/18,0.125249013,0.168944341
ada,8/8/18,0.114047213,0.161964041
ada,8/9/18,0.123628551,0.150729309
ada,8/10/18,0.115579982,0.160519242
ada,8/11/18,0.111619147,0.154376106
ada,8/12/18,0.112764418,0.151390327
ada,8/13/18,0.102245563,0.163704613
ada,8/14/18,0.094192239,0.1649111
ada,8/15/18,0.09459938,0.174123485
ada,8/16/18,0.09544267,0.170708825
ada,8/17/18,0.109964634,0.179567404
ada,8/18/18,0.099429371,0.185508325
ada,8/19/18,0.102361924,0.169141523
ada,8/20/18,0.093186899,0.182430108
ada,8/21/18,0.095022706,0.177597207
ada,8/22/18,0.089465825,0.174092729
ada,8/23/18,0.092304382,0.184172402
ada,8/24/18,0.093987953,0.182637752
ada,8/25/18,0.094238231,0.179186927
ada,8/26/18,0.093121506,0.180409132
ada,8/27/18,0.100940872,0.179689777
ada,8/28/18,0.105362544,0.178034284
ada,8/29/18,0.105364598,0.169983934
ada,8/30/18,0.100627131,0.15850609
ada,8/31/18,0.102105287,0.164595137
ada,9/1/18,0.107166867,0.154630846
ada,9/2/18,0.10476877,0.158286863
ada,9/3/18,0.103701804,0.15451048
ada,9/4/18,0.105382363,0.16126482
ada,9/5/18,0.087243861,0.157170316
ada,9/6/18,0.088403172,0.154880133
ada,9/7/18,0.083427072,0.142273944
ada,9/8/18,0.077922586,0.154619451
ada,9/9/18,0.076572368,0.14921295
ada,9/10/18,0.073547936,0.148930748
ada,9/11/18,0.07019693,0.150971611
ada,9/12/18,0.066772276,0.140172957
ada,9/13/18,0.069807127,0.131498694
ada,9/14/18,0.068306596,0.13666891
ada,9/15/18,0.069353006,0.139688287
ada,9/16/18,0.069964235,0.145625741
ada,9/17/18,0.063781662,0.133597711
ada,9/18/18,0.069421756,0.143320336
ada,9/19/18,0.072234826,0.134440463
ada,9/20/18,0.081331382,0.140759663
ada,9/21/18,0.087830603,0.13052672
ada,9/22/18,0.083235785,0.138080621
ada,9/23/18,0.089821981,0.139597403
ada,9/24/18,0.082643525,0.140504639
ada,9/25/18,0.080916972,0.138470918
ada,9/26/18,0.079303089,0.14203142
ada,9/27/18,0.08597333,0.145343566
ada,9/28/18,0.084011987,0.143845602
ada,9/29/18,0.084630154,0.13805418
ada,9/30/18,0.085104074,0.144173122
ada,10/1/18,0.084655366,0.146760652
ada,10/2/18,0.082446651,0.145945264
ada,10/3/18,0.081010308,0.145315814
ada,10/4/18,0.081492761,0.14617642
ada,10/5/18,0.083286703,0.125378164
ada,10/6/18,0.081556068,0.137041138
ada,10/7/18,0.084561009,0.129644867
ada,10/8/18,0.086862658,0.128876606
ada,10/9/18,0.086581465,0.127602887
ada,10/10/18,0.085104073,0.125799922
ada,10/11/18,0.071284484,0.124255
ada,10/12/18,0.073636548,0.120505745
ada,10/13/18,0.073770328,0.126346192
ada,10/14/18,0.071796588,0.125379755
ada,10/15/18,0.074570143,0.126066842
ada,10/16/18,0.075396647,0.127151055
ada,10/17/18,0.077291641,0.120175264
ada,10/18/18,0.075279159,0.125217127
ada,10/19/18,0.07595791,0.127430669
ada,10/20/18,0.076198788,0.126767183
ada,10/21/18,0.075757096,0.136596621
ada,10/22/18,0.075738582,0.130173703
ada,10/23/18,0.074110226,0.137584869
ada,10/24/18,0.073894126,0.128221192
ada,10/25/18,0.073474868,0.130922597
ada,10/26/18,0.07323377,0.130429391
ada,10/27/18,0.072458259,0.132707814
ada,10/28/18,0.072512186,0.13312863
ada,10/29/18,0.068993217,0.134451416
ada,10/30/18,0.069357158,0.134452043
ada,10/31/18,0.069611684,0.135141467
ada,11/1/18,0.070779438,0.132778454
ada,11/2/18,0.072883519,0.132300725
ada,11/3/18,0.071682878,0.133189329
ada,11/4/18,0.077016863,0.133500005
ada,11/5/18,0.076051663,0.13163272
ada,11/6/18,0.080402475,0.133231191
ada,11/7/18,0.07843218,0.134612787
ada,11/8/18,0.076742378,0.136063558
ada,11/9/18,0.074315647,0.133882108
ada,11/10/18,0.075047967,0.116410555
ada,11/11/18,0.076477077,0.128834513
ada,11/12/18,0.075801026,0.128160738
ada,11/13/18,0.073726599,0.127197863
ada,11/14/18,0.065075129,0.120225527
ada,11/15/18,0.063873006,0.129630283
ada,11/16/18,0.06169237,0.129889897
ada,11/17/18,0.061406694,0.128787959
ada,11/18/18,0.062027917,0.129623617
ada,11/19/18,0.053150611,0.130145109
ada,11/20/18,0.044988668,0.129466676
ada,11/21/18,0.047954032,0.129926056
ada,11/22/18,0.044631133,0.128130286
ada,11/23/18,0.043700453,0.128216281
ada,11/24/18,0.038682769,0.128523748
ada,11/25/18,0.037768457,0.128599642
ada,11/26/18,0.035966348,0.12769112
ada,11/27/18,0.036583857,0.127261012
ada,11/28/18,0.042029504,0.123848109
ada,11/29/18,0.041888804,0.12642268
ada,11/30/18,0.038977441,0.126821989
ada,12/1/18,0.041477056,0.126284346
ada,12/2/18,0.041638738,0.127528288
ada,12/3/18,0.038763654,0.126739231
ada,12/4/18,0.037653816,0.129572954
ada,12/5/18,0.034539868,0.128791253
ada,12/6/18,0.03076226,0.132687152
ada,12/7/18,0.029741021,0.130763431
ada,12/8/18,0.030620068,0.128328489
ada,12/9/18,0.031418084,0.127375731
ada,12/10/18,0.029918701,0.129110787
ada,12/11/18,0.02926343,0.129325163
ada,12/12/18,0.030414925,0.129426226
ada,12/13/18,0.029133972,0.128207775
ada,12/14/18,0.028330841,0.120666866
ada,12/15/18,0.02835663,0.122557502
ada,12/16/18,0.029132665,0.120452764
ada,12/17/18,0.032363494,0.12211421
ada,12/18/18,0.034346418,0.121585184
ada,12/19/18,0.034332102,0.108796028
ada,12/20/18,0.039152501,0.107796312
ada,12/21/18,0.040731413,0.114134721
ada,12/22/18,0.04188409,0.110231425
ada,12/23/18,0.044039021,0.111096662
ada,12/24/18,0.045549527,0.106889817
ada,12/25/18,0.041244958,0.107598212
ada,12/26/18,0.041014778,0.105681849
ada,12/27/18,0.036947425,0.106936759
ada,12/28/18,0.041566142,0.10798608
ada,12/29/18,0.041636824,0.109335384
ada,12/30/18,0.043328638,0.106907162
ada,12/31/18,0.041106752,0.109868021
ada,1/1/19,0.042509952,0.109299517
ada,1/2/19,0.045428471,0.106911126
ada,1/3/19,0.042748982,0.107236168
ada,1/4/19,0.043928471,0.105101331
ada,1/5/19,0.045108097,0.10256662
ada,1/6/19,0.049359804,0.103612811
ada,1/7/19,0.047997356,0.1032775
ada,1/8/19,0.048536309,0.103867652
ada,1/9/19,0.052172841,0.102598444
ada,1/10/19,0.0445444,0.103133105
ada,1/11/19,0.044086811,0.104050027
ada,1/12/19,0.043808672,0.102975138
ada,1/13/19,0.040350745,0.102551098
ada,1/14/19,0.044129133,0.103113956
ada,1/15/19,0.042893548,0.103415245
ada,1/16/19,0.044733775,0.103475576
ada,1/17/19,0.045333277,0.105952069
ada,1/18/19,0.044242194,0.103999474
ada,1/19/19,0.045667098,0.108972432
ada,1/20/19,0.043344381,0.106506968
ada,1/21/19,0.042621131,0.111073746
ada,1/22/19,0.043644901,0.111838592
ada,1/23/19,0.04302023,0.111517249
ada,1/24/19,0.043093734,0.105781771
ada,1/25/19,0.04265201,0.109423279
ada,1/26/19,0.042685405,0.105596946
ada,1/27/19,0.041135027,0.108098779
ada,1/28/19,0.038739973,0.108943982
ada,1/29/19,0.038254108,0.111964779
ada,1/30/19,0.039567608,0.109054407
ada,1/31/19,0.038256227,0.110773312
ada,2/1/19,0.038606616,0.111558848
ada,2/2/19,0.039171449,0.109556454
ada,2/3/19,0.038018533,0.111926356
ada,2/4/19,0.037837373,0.111936094
ada,2/5/19,0.037989916,0.114831985
ada,2/6/19,0.036661516,0.113091435
ada,2/7/19,0.036270487,0.113831116
ada,2/8/19,0.040420641,0.117059414
ada,2/9/19,0.040877013,0.104488127
ada,2/10/19,0.042606877,0.112748498
ada,2/11/19,0.04140561,0.111410385
ada,2/12/19,0.04136733,0.10839712
ada,2/13/19,0.040842742,0.111038311
ada,2/14/19,0.040158364,0.110837507
ada,2/15/19,0.040421281,0.112770067
ada,2/16/19,0.040851746,0.112762342
ada,2/17/19,0.041087467,0.11164676
ada,2/18/19,0.044991351,0.112616381
ada,2/19/19,0.045573727,0.110243459
ada,2/20/19,0.046627681,0.11053182
ada,2/21/19,0.044390442,0.111485127
ada,2/22/19,0.0458582,0.111059461
ada,2/23/19,0.04809795,0.110911519
ada,2/24/19,0.042601001,0.110810598
ada,2/25/19,0.044011838,0.110666628
ada,2/26/19,0.043187409,0.109481511
ada,2/27/19,0.043340876,0.106732692
ada,2/28/19,0.043180829,0.108184951
ada,3/1/19,0.043163964,0.109403614
ada,3/2/19,0.042789012,0.107221793
ada,3/3/19,0.042771173,0.109065938
ada,3/4/19,0.040612581,0.108995779
ada,3/5/19,0.04286454,0.107813808
ada,3/6/19,0.042659729,0.107946491
ada,3/7/19,0.042805392,0.108439701
ada,3/8/19,0.042498654,0.106307745
ada,3/9/19,0.046481024,0.107252271
ada,3/10/19,0.045324492,0.107513097
ada,3/11/19,0.047498884,0.109822132
ada,3/12/19,0.047430038,0.110481364
ada,3/13/19,0.046539159,0.109535032
ada,3/14/19,0.047817846,0.110286823
ada,3/15/19,0.049777748,0.109395275
ada,3/16/19,0.051275544,0.109304657
ada,3/17/19,0.049937871,0.109361926
ada,3/18/19,0.050360852,0.109834275
ada,3/19/19,0.052174461,0.110000224
ada,3/20/19,0.05386974,0.110873728
ada,3/21/19,0.052837665,0.112387583
ada,3/22/19,0.057966816,0.113655704
ada,3/23/19,0.063807655,0.109989188
ada,3/24/19,0.061432297,0.113326607
ada,3/25/19,0.059052816,0.11315585
ada,3/26/19,0.062194404,0.107804675
ada,3/27/19,0.067472176,0.11248151
ada,3/28/19,0.065874519,0.111457301
ada,3/29/19,0.072276549,0.112142148
ada,3/30/19,0.072700713,0.111678059
ada,3/31/19,0.071555033,0.111335408
ada,4/1/19,0.073229704,0.111183524
ada,4/2/19,0.085172827,0.111393318
ada,4/3/19,0.091063216,0.10760477
ada,4/4/19,0.087500935,0.11109061
ada,4/5/19,0.090699848,0.111221704
ada,4/6/19,0.090424802,0.111239554
ada,4/7/19,0.090701871,0.110844381
ada,4/8/19,0.087320553,0.113149724
ada,4/9/19,0.084238847,0.112475443
ada,4/10/19,0.089982165,0.113566052
ada,4/11/19,0.083237076,0.114766848
ada,4/12/19,0.083400259,0.112850254
ada,4/13/19,0.084343869,0.114436201
ada,4/14/19,0.084981143,0.115667356
ada,4/15/19,0.08322097,0.117071676
ada,4/16/19,0.084644705,0.115306028
ada,4/17/19,0.083646667,0.115880455
ada,4/18/19,0.082058413,0.115651161
ada,4/19/19,0.079885553,0.118741227
ada,4/20/19,0.07690169,0.117547953
ada,4/21/19,0.074688627,0.121703229
ada,4/22/19,0.078473661,0.125427797
ada,4/23/19,0.074986382,0.122403774
ada,4/24/19,0.072960189,0.121016107
ada,4/25/19,0.069547217,0.123816554
ada,4/26/19,0.069182539,0.128467517
ada,4/27/19,0.070404763,0.126338517
ada,4/28/19,0.068900583,0.129435045
ada,4/29/19,0.064871431,0.13075587
ada,4/30/19,0.069773279,0.128546593
ada,5/1/19,0.068978011,0.129423531
ada,5/2/19,0.068469455,0.13736532
ada,5/3/19,0.069482229,0.138819365
ada,5/4/19,0.06678264,0.138657175
ada,5/5/19,0.06596127,0.142643867
ada,5/6/19,0.066903379,0.137770079
ada,5/7/19,0.064161075,0.141194614
ada,5/8/19,0.064634076,0.136839852
ada,5/9/19,0.061939957,0.135963842
ada,5/10/19,0.063737,0.138116347
ada,5/11/19,0.075746348,0.131938264
ada,5/12/19,0.070421086,0.136495112
ada,5/13/19,0.072936282,0.13599683
ada,5/14/19,0.084516045,0.135750814
ada,5/15/19,0.093726538,0.134490825
ada,5/16/19,0.088078954,0.136646337
ada,5/17/19,0.083615159,0.134882342
ada,5/18/19,0.079744243,0.133856949
ada,5/19/19,0.08710026,0.131771385
ada,5/20/19,0.085153939,0.130712808
ada,5/21/19,0.084712561,0.127679807
ada,5/22/19,0.078584181,0.131233403
ada,5/23/19,0.080975131,0.128567314
ada,5/24/19,0.080869249,0.128643349
ada,5/25/19,0.080998756,0.124487186
ada,5/26/19,0.086805422,0.127388774
ada,5/27/19,0.092403378,0.12686678
ada,5/28/19,0.091604992,0.126379818
ada,5/29/19,0.0911457,0.122381921
ada,5/30/19,0.085642572,0.126913102
ada,5/31/19,0.089684811,0.126805692
ada,6/1/19,0.091068933,0.128496907
ada,6/2/19,0.097165984,0.126693684
ada,6/3/19,0.090490163,0.122889984
ada,6/4/19,0.083153531,0.124847978
ada,6/5/19,0.083909597,0.124346344
ada,6/6/19,0.083972662,0.120718192
ada,6/7/19,0.086139202,0.12468431
ada,6/8/19,0.084692212,0.120341321
ada,6/9/19,0.08011871,0.124385322
ada,6/10/19,0.085481211,0.127671287
ada,6/11/19,0.088236835,0.126635588
ada,6/12/19,0.096478531,0.129533412
ada,6/13/19,0.090402726,0.137762143
ada,6/14/19,0.090778085,0.140625
ada,6/15/19,0.092089442,0.133923887
ada,6/16/19,0.092707962,0.130666846
ada,6/17/19,0.093284475,0.132216737
ada,6/18/19,0.089565169,0.139919406
ada,6/19/19,0.090508071,0.13710326
ada,6/20/19,0.08883874,0.137752519
ada,6/21/19,0.089779926,0.131545421
ada,6/22/19,0.094228748,0.135976783
ada,6/23/19,0.09684847,0.134277275
ada,6/24/19,0.097531276,0.133432305
ada,6/25/19,0.096405067,0.13422189
ada,6/26/19,0.098758484,0.137286686
ada,6/27/19,0.086800481,0.141147006
ada,6/28/19,0.08971531,0.140259309
ada,6/29/19,0.091534239,0.135703217
ada,6/30/19,0.084005076,0.141745575
ada,7/1/19,0.083775894,0.139441391
ada,7/2/19,0.081034114,0.146587302
ada,7/3/19,0.082691163,0.138102621
ada,7/4/19,0.078947004,0.134659855
ada,7/5/19,0.076555864,0.137696677
ada,7/6/19,0.077615886,0.137913081
ada,7/7/19,0.079925084,0.138797689
ada,7/8/19,0.080115081,0.136183899
ada,7/9/19,0.077964976,0.132727865
ada,7/10/19,0.071795895,0.138535877
ada,7/11/19,0.065284209,0.137714865
ada,7/12/19,0.069334635,0.145378366
ada,7/13/19,0.067334436,0.14022917
ada,7/14/19,0.059967856,0.1428723
ada,7/15/19,0.059283051,0.142988895
ada,7/16/19,0.052202504,0.142794808
ada,7/17/19,0.054911784,0.144348806
ada,7/18/19,0.058559617,0.138961473
ada,7/19/19,0.059625243,0.140707449
ada,7/20/19,0.062625502,0.141103848
ada,7/21/19,0.061231243,0.140174629
ada,7/22/19,0.060077246,0.140795544
ada,7/23/19,0.055892714,0.14189307
ada,7/24/19,0.058934377,0.144039207
ada,7/25/19,0.058591952,0.143569418
ada,7/26/19,0.062549231,0.142616789
ada,7/27/19,0.059875113,0.135692738
ada,7/28/19,0.059450454,0.14325633
ada,7/29/19,0.060421597,0.142909592
ada,7/30/19,0.059843494,0.132607009
ada,7/31/19,0.060126143,0.13728056
ada,8/1/19,0.058692438,0.134606137
ada,8/2/19,0.057445009,0.138128084
ada,8/3/19,0.057668258,0.1330676
ada,8/4/19,0.056168245,0.132337193
ada,8/5/19,0.056378246,0.133153493
ada,8/6/19,0.053631007,0.135379457
ada,8/7/19,0.051891516,0.13466625
ada,8/8/19,0.052137377,0.132940473
ada,8/9/19,0.04765634,0.127326035
ada,8/10/19,0.052056275,0.12103956
ada,8/11/19,0.055175819,0.128986767
ada,8/12/19,0.053090809,0.125948685
ada,8/13/19,0.052787463,0.118999761
ada,8/14/19,0.046964186,0.12312925
ada,8/15/19,0.04743016,0.114276424
ada,8/16/19,0.046633104,0.118222432
ada,8/17/19,0.047286905,0.122400893
ada,8/18/19,0.050677605,0.120776229
ada,8/19/19,0.050165618,0.122226265
ada,8/20/19,0.049194351,0.120991292
ada,8/21/19,0.047198835,0.121123158
ada,8/22/19,0.049392595,0.117889415
ada,8/23/19,0.049664327,0.121067302
ada,8/24/19,0.050195217,0.120611498
ada,8/25/19,0.049527676,0.123879792
ada,8/26/19,0.049725697,0.119675423
ada,8/27/19,0.049961916,0.122301715
