type_crypto,date,close_orig,close_pred_ARIMA
ada,2020-07-07,0.117505302,0.10504070675079562
ada,2020-07-08,0.13008806,0.11704338861304878
ada,2020-07-09,0.124205342,0.12970415890106424
ada,2020-07-10,0.118325657,0.1248737780379203
ada,2020-07-11,0.125172625,0.11864663461565657
ada,2020-07-12,0.126700441,0.12477709744029887
ada,2020-07-13,0.124592439,0.12684388838000704
ada,2020-07-14,0.132212696,0.12484206017278805
ada,2020-07-15,0.130733244,0.13184984030138602
ada,2020-07-16,0.126018286,0.13106580106425908
ada,2020-07-17,0.122545914,0.12636173997178457
ada,2020-07-18,0.122614211,0.12275527949118928
ada,2020-07-19,0.123969931,0.12264520137160738
ada,2020-07-20,0.117901765,0.12399442387344059
ada,2020-07-21,0.123124414,0.11836578123315315
ada,2020-07-22,0.123847324,0.12281464392196055
ada,2020-07-23,0.123891694,0.1240025801241554
ada,2020-07-24,0.121930648,0.12400235778828922
ada,2020-07-25,0.143880613,0.12214068818416281
ada,2020-07-26,0.148457718,0.14271652877364718
ada,2020-07-27,0.138468522,0.14872756270757045
ada,2020-07-28,0.1485346,0.13923529512958333
ada,2020-07-29,0.139538607,0.14790225435229656
ada,2020-07-30,0.140693774,0.14035116604563974
ada,2020-07-31,0.139012416,0.14057816877353901
ada,2020-08-01,0.144532955,0.13924375845519882
ada,2020-08-02,0.133796579,0.14430794656451507
ada,2020-08-03,0.137120006,0.13461784579315494
ada,2020-08-04,0.142849571,0.136844907313987
ada,2020-08-05,0.142448809,0.14270306939753624
ada,2020-08-06,0.143959271,0.14269475851476462
ada,2020-08-07,0.138897373,0.1439847397351912
ada,2020-08-08,0.145817566,0.13932657579599939
ada,2020-08-09,0.144582669,0.14545102383714648
ada,2020-08-10,0.143497329,0.14489972794426567
ada,2020-08-11,0.136784975,0.14365404356670927
ada,2020-08-12,0.136574788,0.1372574976032839
ada,2020-08-13,0.138994273,0.13657338936273758
ada,2020-08-14,0.13818802,0.13896579449941487
ada,2020-08-15,0.138181335,0.13839058815086885
ada,2020-08-16,0.138737145,0.13827874813147406
ada,2020-08-17,0.140576488,0.13881779621381665
ada,2020-08-18,0.137099587,0.1405962884365702
ada,2020-08-19,0.129314417,0.13744175304323353
ada,2020-08-20,0.133899923,0.12979544407154792
ada,2020-08-21,0.122831811,0.13360254457664794
ada,2020-08-22,0.12539115,0.12364174382895733
ada,2020-08-23,0.121610166,0.12513964970279717
ada,2020-08-24,0.123947665,0.1219669839097691
ada,2020-08-25,0.112973082,0.12384175420697063
ada,2020-08-26,0.114456223,0.113726018395615
ada,2020-08-27,0.106951801,0.11425641402750537
ada,2020-08-28,0.109175869,0.10748553911324905
ada,2020-08-29,0.116507717,0.10899264003266403
ada,2020-08-30,0.117429059,0.11622096728152832
ada,2020-08-31,0.122443071,0.1176019302946707
ada,2020-09-01,0.124450198,0.12226972378288925
ada,2020-09-02,0.115051655,0.12452528281376005
ada,2020-09-03,0.09512092,0.11571028113650972
ada,2020-09-04,0.101467813,0.09614794391321047
ada,2020-09-05,0.089569703,0.1008125463957627
ada,2020-09-06,0.093567641,0.09042530129272763
ada,2020-09-07,0.092912776,0.09318638946099857
ada,2020-09-08,0.090844369,0.09308895047959685
ada,2020-09-09,0.092827376,0.09101287685246567
ada,2020-09-10,0.096633995,0.092741327346542
ada,2020-09-11,0.09639911,0.09652276601826199
ada,2020-09-12,0.097274146,0.0965510363338543
ada,2020-09-13,0.09495464,0.09728911294398945
ada,2020-09-14,0.096772463,0.0951693946526627
ada,2020-09-15,0.09315253,0.09669470844921986
ada,2020-09-16,0.091279223,0.09345674918704087
ada,2020-09-17,0.094028736,0.0913818221724341
ada,2020-09-18,0.090675239,0.09390339610879542
ada,2020-09-19,0.09150062,0.09097893119953068
ada,2020-09-20,0.089343923,0.09145475444284085
ada,2020-09-21,0.080328303,0.0895426286249559
ada,2020-09-22,0.081572014,0.08085307751121126
ada,2020-09-23,0.07672381,0.08138800003872429
ada,2020-09-24,0.082629569,0.0770708857957004
ada,2020-09-25,0.09670446,0.08225840872684322
ada,2020-09-26,0.095582952,0.09608103891151605
ada,2020-09-27,0.101285774,0.09597320662179698
ada,2020-09-28,0.100581252,0.10101280764691192
ada,2020-09-29,0.101192702,0.10079785304558717
ada,2020-09-30,0.100979959,0.10121666507140113
ada,2020-10-01,0.097883375,0.10107481390093816
ada,2020-10-02,0.092956765,0.0981239172687335
ada,2020-10-03,0.093270357,0.0932432920897306
ada,2020-10-04,0.096868779,0.09322541431786388
ada,2020-10-05,0.097563903,0.09673726489841385
ada,2020-10-06,0.09311585,0.09765871852517408
ada,2020-10-07,0.093724677,0.09344512131629477
ada,2020-10-08,0.096181134,0.09367198794330955
ada,2020-10-09,0.102035553,0.09611909191177766
ada,2020-10-10,0.105082729,0.1018199798609594
ada,2020-10-11,0.106551388,0.10509234672597409
ada,2020-10-12,0.109786989,0.10660022443134896
ada,2020-10-13,0.108872436,0.10970922467920702
ada,2020-10-14,0.1073716,0.10906230519710904
ada,2020-10-15,0.106546271,0.10751665031356086
ada,2020-10-16,0.104025641,0.10664123711226399
ada,2020-10-17,0.106232064,0.10422700547587649
ada,2020-10-18,0.107424492,0.10613540238697934
ada,2020-10-19,0.108905068,0.1074738443718117
ada,2020-10-20,0.102463557,0.10892063998124087
ada,2020-10-21,0.106201177,0.1029286733749325
ada,2020-10-22,0.11057882,0.10594474529055609
ada,2020-10-23,0.108041332,0.11047806835846727
ada,2020-10-24,0.108073021,0.10834306815763062
ada,2020-10-25,0.106312372,0.10810093700215176
ada,2020-10-26,0.103321538,0.1064879111921323
ada,2020-10-27,0.102797088,0.10353103273767826
ada,2020-10-28,0.098985165,0.1028430897335372
ada,2020-10-29,0.095408056,0.09925997588483007
ada,2020-10-30,0.093378117,0.09560538674445848
ada,2020-10-31,0.092990626,0.09348987013382869
ada,2020-11-01,0.098086764,0.09303716323891258
ada,2020-11-02,0.092634512,0.09785659751961183
ada,2020-11-03,0.093408125,0.09310015419278385
ada,2020-11-04,0.095386313,0.09332566633303606
ada,2020-11-05,0.097598067,0.09535215209828002
ada,2020-11-06,0.109221263,0.09757487790029347
ada,2020-11-07,0.101395262,0.10867810106825633
ada,2020-11-08,0.10655345,0.10212426931688738
ada,2020-11-09,0.105412143,0.10618981463280527
ada,2020-11-10,0.105799354,0.10564532184778404
ada,2020-11-11,0.106141604,0.10582958092576022
ada,2020-11-12,0.104623705,0.10620286978644866
ada,2020-11-13,0.106432671,0.10478841907618446
ada,2020-11-14,0.104442384,0.10637550589654081
ada,2020-11-15,0.100790167,0.10466074690486245
ada,2020-11-16,0.10393742,0.10102940421376465
ada,2020-11-17,0.109679566,0.10376225659637259
ada,2020-11-18,0.106987784,0.10948769557599193
ada,2020-11-19,0.105931027,0.10732075922140136
ada,2020-11-20,0.118143635,0.10601424320889091
ada,2020-11-21,0.134185851,0.11751385310268607
ada,2020-11-22,0.145354385,0.13359809517892754
ada,2020-11-23,0.152796273,0.1451245872563108
ada,2020-11-24,0.167008046,0.15269504510090084
ada,2020-11-25,0.15627089,0.16646604139416443
ada,2020-11-26,0.137430957,0.1572623120794566
ada,2020-11-27,0.14031222,0.1384048900091278
ada,2020-11-28,0.165060097,0.1399042076581538
ada,2020-11-29,0.166580466,0.1638326636898124
ada,2020-11-30,0.171468282,0.16707863898919287
ada,2020-12-01,0.156135529,0.17135036258804134
ada,2020-12-02,0.158603708,0.15721524933041894
ada,2020-12-03,0.164294781,0.1583001411101474
ada,2020-12-04,0.148866345,0.16414183616053316
ada,2020-12-05,0.15981541,0.14995942674060114
ada,2020-12-06,0.158822643,0.15902873161072556
ada,2020-12-07,0.154541916,0.15920101565396513
ada,2020-12-08,0.141869078,0.15488266544973162
ada,2020-12-09,0.148545101,0.14261461064367215
ada,2020-12-10,0.142418276,0.14804162242489974
ada,2020-12-11,0.139761084,0.142994352154878
ada,2020-12-12,0.14434895,0.13990096569682914
ada,2020-12-13,0.153974073,0.14414509064532563
ada,2020-12-14,0.158137949,0.15362624729093924
ada,2020-12-15,0.154130698,0.1581972743527062
ada,2020-12-16,0.167838931,0.1545499680853116
ada,2020-12-17,0.163532782,0.16711241166041096
ada,2020-12-18,0.164915952,0.16415356938422648
ada,2020-12-19,0.164440378,0.1648817337651889
ada,2020-12-20,0.162184776,0.16461637018438385
ada,2020-12-21,0.153580847,0.16242550275695036
ada,2020-12-22,0.156723371,0.15414178196211176
ada,2020-12-23,0.137445808,0.15650200261109432
ada,2020-12-24,0.152601129,0.13869860047445762
ada,2020-12-25,0.157388872,0.1514958369323985
ada,2020-12-26,0.15824968,0.1575130822687711
ada,2020-12-27,0.154795024,0.1584063188569315
ada,2020-12-28,0.178775861,0.1551212844991442
ada,2020-12-29,0.192290334,0.17748400891612298
ada,2020-12-30,0.184432121,0.19211209284017927
ada,2020-12-31,0.181337802,0.18526846779395506
ada,2021-01-01,0.17549909,0.18150572878757482
ada,2021-01-02,0.176839607,0.1759057162060361
ada,2021-01-03,0.205023248,0.17678849613015413
ada,2021-01-04,0.223507625,0.20360360302544284
ada,2021-01-05,0.259621695,0.22315136081190778
ada,2021-01-06,0.328384498,0.25811587717107376
ada,2021-01-07,0.298531614,0.3254088627104026
ada,2021-01-08,0.306193686,0.30173849629345895
ada,2021-01-09,0.333857125,0.3054531466512083
ada,2021-01-10,0.305478714,0.3326965871908509
ada,2021-01-11,0.277317317,0.3078482204901745
ada,2021-01-12,0.287310966,0.27861445918215666
ada,2021-01-13,0.312887099,0.2864516798085521
ada,2021-01-14,0.310976628,0.31186894298248574
ada,2021-01-15,0.301958474,0.3118069303511907
ada,2021-01-16,0.353494405,0.30267706518346466
ada,2021-01-17,0.380085542,0.35068433054487524
ada,2021-01-18,0.370792717,0.3798349408098579
ada,2021-01-19,0.371733052,0.37211294878667284
ada,2021-01-20,0.376367394,0.371809387249309
ada,2021-01-21,0.31094169,0.37642652292519474
ada,2021-01-22,0.350601683,0.314994415662154
ada,2021-01-23,0.345390444,0.34742099530564285
ada,2021-01-24,0.354175281,0.3466966024704987
ada,2021-01-25,0.344211268,0.3538645008908134
ada,2021-01-26,0.344440765,0.3452158945891479
ada,2021-01-27,0.312697937,0.3445196162453495
ada,2021-01-28,0.345810913,0.3147547843767758
ada,2021-01-29,0.348897317,0.34361892125386545
ada,2021-01-30,0.362755038,0.34961250894503026
ada,2021-01-31,0.346010448,0.3623151380306445
ada,2021-02-01,0.402698417,0.34749439821687317
ada,2021-02-02,0.425869661,0.3994915625070273
ada,2021-02-03,0.441231214,0.4259441137942273
ada,2021-02-04,0.441578652,0.4411436102990229
ada,2021-02-05,0.534501503,0.44220033131739295
ada,2021-02-06,0.621895971,0.529663096979116
ada,2021-02-07,0.659104379,0.6191565537085343
ada,2021-02-08,0.68807965,0.6591474344774332
ada,2021-02-09,0.701340133,0.6876883654377717
ada,2021-02-10,0.923462259,0.7017010725565908
ada,2021-02-11,0.916993734,0.9118501618370616
ada,2021-02-12,0.91603375,0.9222275581838779
ada,2021-02-13,0.894093503,0.9167312555992961
ada,2021-02-14,0.844159012,0.8960659721878009
ada,2021-02-15,0.854407593,0.8472920112715394
ada,2021-02-16,0.866806902,0.853610541014251
ada,2021-02-17,0.884208673,0.8670090960030811
ada,2021-02-18,0.906509207,0.8841804940218404
ada,2021-02-19,0.926306599,0.9063133776926268
ada,2021-02-20,1.127445429,0.926359815315084
ada,2021-02-21,1.090948884,1.1173145648013718
ada,2021-02-22,1.098145495,1.0976440990927894
ada,2021-02-23,0.942305795,1.0979735370805115
ada,2021-02-24,1.051808033,0.952075584372823
ada,2021-02-25,1.086587906,1.0435753745231098
ada,2021-02-26,1.236134802,1.0875322298520516
ada,2021-02-27,1.331702061,1.229301163265828
ada,2021-02-28,1.305089557,1.3301367521010636
ada,2021-03-01,1.293643236,1.3094494206271143
ada,2021-03-02,1.224045537,1.2948739283043382
ada,2021-03-03,1.2207851,1.228802286851178
ada,2021-03-04,1.114540175,1.2206932561557247
ada,2021-03-05,1.167807091,1.1214372289238466
ada,2021-03-06,1.135808292,1.163778692899906
ada,2021-03-07,1.137128882,1.1395450970106915
ada,2021-03-08,1.120103768,1.13739724131555
ada,2021-03-09,1.194422803,1.1220152729439878
ada,2021-03-10,1.136395421,1.190864680503796
ada,2021-03-11,1.127206285,1.141998117743319
ada,2021-03-12,1.036860964,1.1275800267527805
ada,2021-03-13,1.105699479,1.0426735143832022
ada,2021-03-14,1.065571039,1.1010212391436127
ada,2021-03-15,1.035089201,1.0699926499787709
ada,2021-03-16,1.239188522,1.0369237914954152
ada,2021-03-17,1.381508574,1.2280362958101905
ada,2021-03-18,1.232562953,1.3783187498440397
ada,2021-03-19,1.297489804,1.2446642191213682
ada,2021-03-20,1.21,1.2921074857208734
ada,2021-03-21,1.188872154,1.217157971363685
ada,2021-03-22,1.109849519,1.1894244477991909
ada,2021-03-23,1.127563703,1.1148518827805147
ada,2021-03-24,1.073296951,1.1260117589770768
ada,2021-03-25,1.101148262,1.077577517357093
ada,2021-03-26,1.213564117,1.0994538354187668
ada,2021-03-27,1.178873378,1.2086717254241321
ada,2021-03-28,1.19,1.1838755969319235
ada,2021-03-29,1.202946428,1.1896893842729457
ada,2021-03-30,1.214483831,1.2033884759006082
ada,2021-03-31,1.194574939,1.2150483626318596
ada,2021-04-01,1.187982234,1.1968837937451038
ada,2021-04-02,1.195308457,1.1889471497433117
ada,2021-04-03,1.178571911,1.1957333489208184
ada,2021-04-04,1.2,1.1806071469978723
ada,2021-04-05,1.21586593,1.199438262831476
ada,2021-04-06,1.257592815,1.2163375105190661
ada,2021-04-07,1.191362999,1.2565251769461399
ada,2021-04-08,1.23,1.1968545466495883
ada,2021-04-09,1.21,1.2275675884313255
ada,2021-04-10,1.230557743,1.2128203062010574
ada,2021-04-11,1.277869818,1.2300057262985478
ada,2021-04-12,1.33,1.2765839846641487
ada,2021-04-13,1.43,1.328976307129593
ada,2021-04-14,1.458295649,1.4264251819980904
ada,2021-04-15,1.49,1.4597032331658208
ada,2021-04-16,1.426467473,1.4899146125010994
ada,2021-04-17,1.38,1.431805969672619
ada,2021-04-18,1.271153848,1.3825707545571457
ada,2021-04-19,1.20278867,1.2774959982036223
ada,2021-04-20,1.26,1.2056210998805297
ada,2021-04-21,1.21,1.2564874212139554
ada,2021-04-22,1.152599593,1.214859516416552
ada,2021-04-23,1.156404497,1.15585237675199
ada,2021-04-24,1.108401218,1.1560437391379996
ada,2021-04-25,1.09165379,1.1120761181231218
ada,2021-04-26,1.237223246,1.0925808740942193
ada,2021-04-27,1.309374983,1.229618011132331
ada,2021-04-28,1.339386195,1.308998562466023
ada,2021-04-29,1.313333077,1.340072930580724
ada,2021-04-30,1.356252368,1.3164066604448452
ada,2021-05-01,1.358780453,1.3544037259331216
ada,2021-05-02,1.33,1.3605028285895275
ada,2021-05-03,1.365074467,1.3327321088896764
ada,2021-05-04,1.2734424,1.3636260249607837
ada,2021-05-05,1.48,1.2803011268864801
ada,2021-05-06,1.66,1.467733800085613
ada,2021-05-07,1.65,1.6548943809899712
ada,2021-05-08,1.619914366,1.6551954670805216
ada,2021-05-09,1.777153415,1.6227175731073091
ada,2021-05-10,1.64552108,1.7690625577092678
ada,2021-05-11,1.765690687,1.6572037962266142
ada,2021-05-12,1.606364043,1.757820383041785
ada,2021-05-13,1.941790413,1.6189030526240524
ada,2021-05-14,2.01,1.9213113442856047
ada,2021-05-15,2.17,2.0139011689034687
ada,2021-05-16,2.29,2.163875331945326
ada,2021-05-17,2.031714332,2.287938902029512
ada,2021-05-18,2.014315803,2.0502104506873375
ada,2021-05-19,1.495499763,2.0121176063512216
ada,2021-05-20,1.789443054,1.5258380638829725
ada,2021-05-21,1.54868525,1.7645536313629557
ada,2021-05-22,1.47,1.56900754845395
ada,2021-05-23,1.331852647,1.4711712031555872
ada,2021-05-24,1.543747081,1.3392862433641382
ada,2021-05-25,1.543254909,1.5303521276821912
ada,2021-05-26,1.772152564,1.5483960785217075
ada,2021-05-27,1.653645466,1.7605126674450073
ada,2021-05-28,1.52,1.6658948981170045
ada,2021-05-29,1.41,1.5265874258895282
ada,2021-05-30,1.573215168,1.4148757106665377
ada,2021-05-31,1.742998288,1.5631250413912596
ada,2021-06-01,1.73,1.7377137056216152
ada,2021-06-02,1.76,1.7352155704890395
ada,2021-06-03,1.84,1.7594185484190359
ada,2021-06-04,1.71,1.8374324746525588
ada,2021-06-05,1.66,1.7201896109884298
ada,2021-06-06,1.68,1.6617235128347287
ada,2021-06-07,1.561167672,1.6792365426493072
ada,2021-06-08,1.580625516,1.5694942900510278
ada,2021-06-09,1.622572556,1.5785416321945553
ada,2021-06-10,1.54,1.6217961555574607
ada,2021-06-11,1.43,1.546651386416044
ada,2021-06-12,1.48,1.4358237506159486
ada,2021-06-13,1.56,1.4762605008641378
ada,2021-06-14,1.57,1.5575717401948157
ada,2021-06-15,1.56,1.572111796273714
ada,2021-06-16,1.481373538,1.5619472558669434
ada,2021-06-17,1.48,1.4867901051701065
ada,2021-06-18,1.41,1.4797559130128908
ada,2021-06-19,1.39,1.4150280730407707
ada,2021-06-20,1.427621977,1.390902111335269
ada,2021-06-21,1.18,1.4262004972589044
ada,2021-06-22,1.15,1.1956633815920545
ada,2021-06-23,1.25,1.148001167231306
ada,2021-06-24,1.351274963,1.2447073965926518
ada,2021-06-25,1.264578147,1.3483886322040008
ada,2021-06-26,1.24,1.2723323516737466
ada,2021-06-27,1.34,1.2407320424304786
ada,2021-06-28,1.32,1.3348745269519873
ada,2021-06-29,1.370087845,1.323980151558144
ada,2021-06-30,1.3815855,1.3679059355164145
ada,2021-07-01,1.34,1.3828996577317267
ada,2021-07-02,1.388668371,1.3435860297849604
ada,2021-07-03,1.405568274,1.3861805902169508
ada,2021-07-04,1.455908815,1.4065653338902517
ada,2021-07-05,1.41294214,1.4544563841691975
ada,2021-07-06,1.414764676,1.4173772515009324
ada,2021-07-07,1.40353288,1.414931307528055
ada,2021-07-08,1.331972232,1.4052592478613373
ada,2021-07-09,1.352898028,1.3368309851165145
ada,2021-07-10,1.335675685,1.3514007574441338
ada,2021-07-11,1.347842643,1.3380408500323444
ada,2021-07-12,1.317035688,1.347841335734731
ada,2021-07-13,1.262985378,1.319995517214878
ada,2021-07-14,1.26094055,1.266430663221186
ada,2021-07-15,1.219554977,1.26099814781071
ada,2021-07-16,1.17,1.2227768309197458
ada,2021-07-17,1.17,1.1729211279290663
ada,2021-07-18,1.19,1.1699527312083016
ada,2021-07-19,1.13,1.189745628771169
ada,2021-07-20,1.05,1.1346159773172884
ada,2021-07-21,1.17,1.054213817554613
ada,2021-07-22,1.19,1.1625667188227424
ada,2021-07-23,1.204932351,1.1919590560106565
ada,2021-07-24,1.23,1.20534352681558
ada,2021-07-25,1.23,1.2297598977085717
ada,2021-07-26,1.26,1.231371334372697
ada,2021-07-27,1.27,1.2592252519595757
ada,2021-07-28,1.28,1.270923042806247
ada,2021-07-29,1.28,1.2805606158340488
ada,2021-07-30,1.3,1.2811283615973081
ada,2021-07-31,1.32560963,1.2998212987526325
ada,2021-08-01,1.321153508,1.3255000962466215
ada,2021-08-02,1.310942063,1.3228525223349008
ada,2021-08-03,1.37,1.3124045806322788
ada,2021-08-04,1.378406475,1.3674626766920654
ada,2021-08-05,1.387616067,1.3800331475855088
ada,2021-08-06,1.401264453,1.3882679426147155
ada,2021-08-07,1.477519694,1.4016884007579389
ada,2021-08-08,1.427370239,1.4745235782253072
ada,2021-08-09,1.475945807,1.432676951910925
ada,2021-08-10,1.67247363,1.4733422118703117
ada,2021-08-11,1.804506059,1.6634301540768333
ada,2021-08-12,1.818930015,1.8019592869728067
ada,2021-08-13,2.147004726,1.8218873675276748
ada,2021-08-14,2.191997527,2.1302067249399457
ada,2021-08-15,2.169066979,2.197115497656804
ada,2021-08-16,2.078903537,2.172800025348014
ada,2021-08-17,1.916226001,2.085135282201409
ada,2021-08-18,2.124837311,1.925215181640708
ada,2021-08-19,2.43086719,2.111537282413947
ada,2021-08-20,2.458833581,2.4191137533386637
ada,2021-08-21,2.444742337,2.4647047469958774
ada,2021-08-22,2.692410024,2.4478575088633834
ada,2021-08-23,2.917757824,2.6800529157509465
ada,2021-08-24,2.717744762,2.9116698782963004
ada,2021-08-25,2.736429051,2.7352728379691014
ada,2021-08-26,2.549294134,2.733683277880938
ada,2021-08-27,2.938406901,2.562145568656293
ada,2021-08-28,2.855786508,2.914990047983718
ada,2021-08-29,2.864885079,2.869762659105718
ada,2021-08-30,2.739861163,2.864941690147389
ada,2021-08-31,2.783445484,2.7491410953300646
ada,2021-09-01,2.868192248,2.780695368952387
ada,2021-09-02,2.970700189,2.8662773024325605
ada,2021-09-03,2.967049795,2.9686102207969336
ada,2021-09-04,2.843650919,2.9713179079058816
ada,2021-09-05,2.913193276,2.852672672455085
ada,2021-09-06,2.836116434,2.909086322877352
ada,2021-09-07,2.514579811,2.843848186298174
ada,2021-09-08,2.465000469,2.533260924152407
ada,2021-09-09,2.509621011,2.4636706051091313
ada,2021-09-10,2.387299478,2.507990246863729
ada,2021-09-11,2.617398499,2.3968062497113394
ada,2021-09-12,2.588736363,2.6039581473616553
ada,2021-09-13,2.415296654,2.5964901653774124
ada,2021-09-14,2.397347961,2.4263727580925525
ada,2021-09-15,2.488701801,2.396897603976426
ada,2021-09-16,2.426923606,2.484975608804917
ada,2021-09-17,2.347816205,2.4338736376396826
ada,2021-09-18,2.372917739,2.3528642340848656
ada,2021-09-19,2.287611354,2.371739458942113
ada,2021-09-20,2.082905113,2.2945695955327245
ada,2021-09-21,1.982145143,2.0944605109361194
ada,2021-09-22,2.249068474,1.9855123334618163
ada,2021-09-23,2.32175557,2.2336492520151965
ada,2021-09-24,2.275502439,2.3242189145153986
ada,2021-09-25,2.310120499,2.2811048997914622
ada,2021-09-26,2.211071228,2.308953780886055
ada,2021-09-27,2.14052513,2.218922485854394
ada,2021-09-28,2.040673174,2.1442353558133407
ada,2021-09-29,2.063041123,2.0465017716913065
ada,2021-09-30,2.113393692,2.061396535690955
ada,2021-10-01,2.25149639,2.1124509113314445
ada,2021-10-02,2.255003807,2.2461817689219257
ada,2021-10-03,2.256728751,2.2589617314277293
ada,2021-10-04,2.195688325,2.2583026726235063
ada,2021-10-05,2.235613768,2.2007516618980847
ada,2021-10-06,2.214792672,2.23380679023664
ada,2021-10-07,2.280505699,2.218286919930636
ada,2021-10-08,2.231570752,2.278005875090426
ada,2021-10-09,2.268602336,2.237149192680137
ada,2021-10-10,2.197576469,2.2672028201688357
ada,2021-10-11,2.173610621,2.2038542044147436
ada,2021-10-12,2.111508368,2.175199578801471
ada,2021-10-13,2.185257857,2.116088212851247
ada,2021-10-14,2.173017296,2.181463510315921
ada,2021-10-15,2.220515254,2.1766095582772915
ada,2021-10-16,2.181089379,2.2191571005488315
ada,2021-10-17,2.161097358,2.1857458310109967
ada,2021-10-18,2.126551102,2.163028568283672
ada,2021-10-19,2.112602218,2.1296425847665867
ada,2021-10-20,2.18882658,2.1142430893302793
ada,2021-10-21,2.142447884,2.1857758598898274
ada,2021-10-22,2.159192444,2.14799697296462
ada,2021-10-23,2.163873785,2.1589004618565633
ada,2021-10-24,2.119836954,2.165435439038931
ada,2021-10-25,2.145225184,2.123912509388868
ada,2021-10-26,2.140876611,2.1444719976099886
ada,2021-10-27,1.92438396,2.1430915758460496
ada,2021-10-28,1.987704588,1.9379527450592686
ada,2021-10-29,2.012477058,1.9814951113099804
ada,2021-10-30,1.949725945,2.013642462272199
ada,2021-10-31,1.96584903,1.9551088074538658
ada,2021-11-01,1.953206086,1.9651428945897713
ada,2021-11-02,1.971496709,1.955581600733398
ada,2021-11-03,2.063587223,1.9715948021763474
ada,2021-11-04,1.983838468,2.0601261870434273
ada,2021-11-05,1.982443059,1.991450182612951
ada,2021-11-06,2.004862844,1.9824259376966396
ada,2021-11-07,2.020349797,2.004953862866523
ada,2021-11-08,2.128958247,2.021284696595891
ada,2021-11-09,2.271272741,2.1245480022335115
ada,2021-11-10,2.093718384,2.2667660023558964
ada,2021-11-11,2.085167352,2.1078891173034022
ada,2021-11-12,2.053267672,2.083817976766004
ada,2021-11-13,2.054718185,2.056342703908799
ada,2021-11-14,2.040316603,2.055466444370761
ada,2021-11-15,2.021544549,2.0425706182775523
ada,2021-11-16,1.880531498,2.02374005689399
ada,2021-11-17,1.874290119,1.8894942354083089
ada,2021-11-18,1.780872595,1.873329668506273
ada,2021-11-19,1.863229347,1.787289328690239
ada,2021-11-20,1.925888664,1.8581021940771536
ada,2021-11-21,1.842069925,1.92517017402323
ada,2021-11-22,1.780410666,1.8492538962860494
ada,2021-11-23,1.751733349,1.7835860436768916
ada,2021-11-24,1.665046398,1.7534222050225585
ada,2021-11-25,1.677559021,1.6705799771216057
ada,2021-11-26,1.53216588,1.6763907744980049
ada,2021-11-27,1.539149684,1.5417023015645275
ada,2021-11-28,1.595975535,1.5371131374745965
ada,2021-11-29,1.607203513,1.5939587232840726
ada,2021-11-30,1.557769206,1.6087060407530636
ada,2021-12-01,1.548102468,1.5618425603732689
ada,2021-12-02,1.719686401,1.548787744536616
ada,2021-12-03,1.566112261,1.710922621466344
ada,2021-12-04,1.414722843,1.5790698188274344
ada,2021-12-05,1.373926661,1.4214456525349992
ada,2021-12-06,1.420838644,1.3743744661802306
ada,2021-12-07,1.380665311,1.4183752391089044
ada,2021-12-08,1.396498947,1.3847429145580066
ada,2021-12-09,1.299201306,1.3957953597381518
ada,2021-12-10,1.216936113,1.305894148358337
ada,2021-12-11,1.351034012,1.2206277025622319
ada,2021-12-12,1.349674145,1.3427974420526192
ada,2021-12-13,1.224880745,1.353130870310064
ada,2021-12-14,1.266416333,1.2327651028279578
ada,2021-12-15,1.308669932,1.2625953430193533
ada,2021-12-16,1.245568837,1.3079081934807795
ada,2021-12-17,1.222460057,1.2507645621151107
ada,2021-12-18,1.243252785,1.2234206029334034
ada,2021-12-19,1.244866126,1.2424702376745163
ada,2021-12-20,1.238231429,1.2459849840385564
ada,2021-12-21,1.279878086,1.2394598251346347
ada,2021-12-22,1.331969051,1.2782380170368541
ada,2021-12-23,1.47214526,1.3306622253681368
ada,2021-12-24,1.393582226,1.4661204920917335
ada,2021-12-25,1.455540356,1.4015625692855553
ada,2021-12-26,1.455621395,1.451536268063286
ada,2021-12-27,1.515480589,1.45772866030077
ada,2021-12-28,1.409198288,1.5130879455050383
ada,2021-12-29,1.331293311,1.4172793965182016
ada,2021-12-30,1.358762716,1.3346394240135837
ada,2021-12-31,1.311359795,1.3566615268197142
ada,2022-01-01,1.369333876,1.3154270820608147
ada,2022-01-02,1.377624767,1.366068071208884
ada,2022-01-03,1.319542052,1.3791339087150174
ada,2022-01-04,1.310375546,1.3238661327802035
ada,2022-01-05,1.23499596,1.3106867290664699
ada,2022-01-06,1.276566704,1.2399218807525725
ada,2022-01-07,1.210357659,1.2736503071047596
ada,2022-01-08,1.189155685,1.21568129943202
ada,2022-01-09,1.17312031,1.1899159025038708
ada,2022-01-10,1.125906105,1.1744064733085873
ada,2022-01-11,1.184435562,1.1290272024944628
ada,2022-01-12,1.303142783,1.181009789131923
ada,2022-01-13,1.236216501,1.2983293892748047
ada,2022-01-14,1.288240191,1.2430197350292058
ada,2022-01-15,1.29525499,1.28488930756903
ada,2022-01-16,1.407360925,1.2966631050591246
ada,2022-01-17,1.5869464,1.4020400980745182
ada,2022-01-18,1.465333936,1.5798518592823025
ada,2022-01-19,1.33825544,1.476522498175912
ada,2022-01-20,1.258814174,1.344106191870567
ada,2022-01-21,1.120696865,1.2618018564935252
ada,2022-01-22,1.065923853,1.127805277003332
ada,2022-01-23,1.120424669,1.067173912693043
ada,2022-01-24,1.067804057,1.1170389391879971
